#SEED: 0.35272957221604884
SAT0,-75.66341368799836,147.6230068533029,505.3839558690805
SAT1,76.08148813900667,171.37150170419056,426.7556334277753
SAT2,-33.56800515313908,-138.83482151908836,393.03752751391585
SAT3,-47.56673921676489,178.1944651026257,363.2839215230161
SAT4,-8.646741211691634,-94.89866381753984,647.1740823289899
SAT5,48.087102162507165,-77.00035395958969,436.791713047955
SAT6,2.0971035764530797,107.30308495929495,393.7624131104915
SAT7,-86.74580853650323,-25.207037080873107,465.8801857336412
SAT8,78.89417436247925,164.54575205044904,464.0878432849622
SAT9,-29.468638848709702,7.199646122449195,464.4306890890968
SAT10,17.969007792089485,-53.27938201618045,609.9963317823466
SAT11,-23.45242870372772,94.22225747165521,608.58584899108
SAT12,-65.29415106964112,74.8469652257636,617.8120785564221
SAT13,72.36399081098935,-105.98120009921985,543.3875280278196
SAT14,-49.59392944542092,-90.79790208567525,422.8421355305177
SAT15,-17.011916136054708,-40.57944149503692,457.5090037020291
SAT16,-39.7593718975946,113.30474793410139,318.53157334155605
SAT17,26.405934000569673,153.088432191028,503.9957416229945
SAT18,39.02397445524812,-60.16588134836,353.22804148616353
SAT19,-1.603592232404253,-90.32758684048699,453.28197280225686
ROUTE,73.53012295420507,150.22087269279433,-86.84283389620978,40.53243604034515
