#SEED: 0.8792195974383503
SAT0,-66.81310725852137,57.69368672457807,493.15197042990644
SAT1,-56.16989202285597,118.53477787416392,548.3847711854829
SAT2,-80.9558144530871,-160.99387576192103,501.55938993191364
SAT3,85.79683906818104,176.83264135611336,690.4933241420242
SAT4,-64.89363103221652,99.90774718318966,308.548880058071
SAT5,-26.91103200266639,75.18794887363586,601.6700492399111
SAT6,46.897967991636506,-155.046069942205,357.7117617447619
SAT7,77.04882466454666,45.84822599244316,303.14493573046514
SAT8,-25.380556441151484,-132.59504776265032,449.2184701011329
SAT9,-49.703035472558696,36.382873099105865,445.88215818223074
SAT10,33.15115226483972,179.69540601222434,510.77152330966874
SAT11,62.69565794714279,1.4502714284139415,352.693270671676
SAT12,25.135318560323554,70.35746505396796,517.4839982441754
SAT13,49.720408748639414,-12.117008958114553,697.7704409259309
SAT14,-23.58099410905406,-162.3404897403349,605.8754441957112
SAT15,38.06600611650171,68.8251109872287,581.8920812292577
SAT16,-28.696499537678797,153.7589620815213,549.6366269484587
SAT17,-6.1355573230445515,93.75992101292542,660.4617318594956
SAT18,-67.9943999588386,-49.45873363888626,620.1979281413719
SAT19,-0.0670933475079778,13.40884006298262,459.53030585946993
ROUTE,71.31653940383603,-171.46855486980047,-81.7291294977152,-153.36654856026172
