#SEED: 0.14117114921100438
SAT0,-82.25635437090337,42.52801401596582,521.1699260321659
SAT1,4.772580729673777,-95.63634416866485,557.4555998013395
SAT2,47.04235653308129,-73.57129585792636,488.7770964484862
SAT3,-33.72020581935439,-12.961236405357994,459.636354730735
SAT4,-37.9355931753597,135.6617168039454,678.5932146418108
SAT5,-57.68973383800328,170.34215959060583,412.04175763268483
SAT6,-34.18908562221989,-51.71160706744345,664.7351959539099
SAT7,4.7641105526746514,-46.550338826254546,678.3105582319101
SAT8,18.496751003784723,-100.87628382240717,302.86708928479266
SAT9,46.905459579379055,-28.9732203646264,354.80589881731976
SAT10,-11.63596139296206,-120.43740583616865,366.338673809476
SAT11,18.885413786061207,-139.2952706872612,684.7765649544895
SAT12,-15.845868257013024,-140.53898973504693,307.9795424570933
SAT13,-88.59032135369691,103.28507714344084,579.6361365089293
SAT14,13.571913985788612,26.94483604374858,633.0510132102515
SAT15,76.8227857937573,-109.33178565113174,382.991348243414
SAT16,-47.63069525768109,123.92165874445237,606.9231102360759
SAT17,36.42066665194207,-153.8719324459671,300.2447720007326
SAT18,-3.358167667727969,29.42199927837234,553.2123252746239
SAT19,-30.15839424586654,-153.2755481958357,403.5177056001863
ROUTE,-79.65714870737182,-56.43708222698679,3.4096772500940773,-103.50836256275588
